,neuron_id,neuron_type,RF_area,RF_center
72458,72458,e6Ntsr1,600.0,[7.66666667 5.66666667]
72459,72459,e6Ntsr1,200.0,[4.  5.5]
72460,72460,e6Ntsr1,300.0,[7.5 5.5]
72461,72461,e6Ntsr1,300.0,[5.16666667 5.83333333]
72462,72462,e6Ntsr1,500.0,[5.3 5.1]
72463,72463,e6Ntsr1,300.0,[6.16666667 5.83333333]
72464,72464,e6Ntsr1,200.0,[8.5 5. ]
72465,72465,e6Ntsr1,300.0,[8.16666667 4.83333333]
72466,72466,e6Ntsr1,400.0,[6.5 4. ]
72467,72467,e6Ntsr1,400.0,[5.5  5.25]
72468,72468,e6Ntsr1,300.0,[4.83333333 5.16666667]
72469,72469,e6Ntsr1,100.0,[8.5 5.5]
72470,72470,e6Ntsr1,1700.0,[5.73529412 4.26470588]
72471,72471,e6Ntsr1,400.0,[6. 5.]
72472,72472,e6Ntsr1,200.0,[5.  5.5]
72473,72473,e6Ntsr1,400.0,[7. 5.]
72474,72474,e6Ntsr1,300.0,[8.16666667 4.83333333]
72475,72475,e6Ntsr1,500.0,[6.1 4.3]
72476,72476,e6Ntsr1,400.0,[8. 5.]
72477,72477,e6Ntsr1,400.0,[6.5  5.75]
72478,72478,e6Ntsr1,300.0,[5.16666667 4.83333333]
72479,72479,e6Ntsr1,200.0,[6.  4.5]
72480,72480,e6Ntsr1,400.0,[6. 5.]
72481,72481,e6Ntsr1,400.0,[6.  5.5]
72482,72482,e6Ntsr1,400.0,[7. 6.]
72483,72483,e6Ntsr1,300.0,[5.83333333 6.16666667]
72484,72484,e6Ntsr1,300.0,[8.16666667 5.83333333]
72485,72485,e6Ntsr1,200.0,[8.  5.5]
72486,72486,e6Ntsr1,400.0,[5. 6.]
72487,72487,e6Ntsr1,300.0,[8.16666667 4.83333333]
72488,72488,e6Ntsr1,300.0,[6.16666667 4.83333333]
72489,72489,e6Ntsr1,300.0,[5.16666667 5.83333333]
72490,72490,e6Ntsr1,100.0,[7.5 4.5]
72491,72491,e6Ntsr1,700.0,[6.21428571 5.5       ]
72492,72492,e6Ntsr1,400.0,[6.  5.5]
72493,72493,e6Ntsr1,200.0,[8.  4.5]
72494,72494,e6Ntsr1,400.0,[5. 5.]
72495,72495,e6Ntsr1,200.0,[6.  5.5]
72496,72496,e6Ntsr1,100.0,[8.5 5.5]
72497,72497,e6Ntsr1,400.0,[6. 5.]
72498,72498,e6Ntsr1,300.0,[5.83333333 4.16666667]
72499,72499,e6Ntsr1,400.0,[6.5 6. ]
72500,72500,e6Ntsr1,300.0,[6.16666667 3.83333333]
72501,72501,e6Ntsr1,800.0,[4.75  4.625]
72502,72502,e6Ntsr1,400.0,[7. 4.]
72503,72503,e6Ntsr1,500.0,[9.1 5.3]
72504,72504,e6Ntsr1,400.0,[5. 6.]
72505,72505,e6Ntsr1,900.0,[4.16666667 2.5       ]
72506,72506,e6Ntsr1,400.0,[6. 5.]
72507,72507,e6Ntsr1,700.0,[11.78571429  9.64285714]
72508,72508,e6Ntsr1,300.0,[5.16666667 5.83333333]
72509,72509,e6Ntsr1,200.0,[4.5 5. ]
72510,72510,e6Ntsr1,300.0,[8.16666667 4.83333333]
72511,72511,e6Ntsr1,700.0,[6.35714286 5.21428571]
72512,72512,e6Ntsr1,300.0,[6.16666667 5.83333333]
72513,72513,e6Ntsr1,500.0,[5.7 5.3]
72514,72514,e6Ntsr1,200.0,[6.5 6. ]
72515,72515,e6Ntsr1,400.0,[6. 4.]
72516,72516,e6Ntsr1,500.0,[6.3 6.1]
72517,72517,e6Ntsr1,300.0,[7.16666667 5.83333333]
72518,72518,e6Ntsr1,400.0,[6. 6.]
72519,72519,e6Ntsr1,400.0,[6.5 7. ]
72520,72520,e6Ntsr1,400.0,[6. 4.]
72521,72521,e6Ntsr1,300.0,[8.83333333 5.16666667]
72522,72522,e6Ntsr1,400.0,[8. 5.]
72523,72523,e6Ntsr1,100.0,[8.5 4.5]
72524,72524,e6Ntsr1,300.0,[8.83333333 5.16666667]
72525,72525,e6Ntsr1,300.0,[7.16666667 5.83333333]
72526,72526,e6Ntsr1,500.0,[6.7 4.3]
72527,72527,e6Ntsr1,400.0,[8. 5.]
72528,72528,e6Ntsr1,400.0,[5. 5.]
72529,72529,e6Ntsr1,200.0,[6.  5.5]
72530,72530,e6Ntsr1,700.0,[5.5 5.5]
72531,72531,e6Ntsr1,400.0,[7. 5.]
72532,72532,e6Ntsr1,400.0,[7.  4.5]
72533,72533,e6Ntsr1,200.0,[6.  5.5]
72534,72534,e6Ntsr1,400.0,[6. 6.]
72535,72535,e6Ntsr1,800.0,[5.875 6.25 ]
72536,72536,e6Ntsr1,800.0,[6. 4.]
72537,72537,e6Ntsr1,400.0,[6.5  6.25]
72538,72538,e6Ntsr1,300.0,[6.16666667 4.83333333]
72539,72539,e6Ntsr1,900.0,[5.61111111 4.94444444]
72540,72540,e6Ntsr1,300.0,[6.83333333 4.16666667]
72541,72541,e6Ntsr1,500.0,[4.3 4.7]
72542,72542,e6Ntsr1,400.0,[7. 5.]
72543,72543,e6Ntsr1,300.0,[6.16666667 4.83333333]
72544,72544,e6Ntsr1,200.0,[7.  5.5]
72545,72545,e6Ntsr1,300.0,[4.16666667 5.83333333]
72546,72546,e6Ntsr1,700.0,[6.64285714 5.21428571]
72547,72547,e6Ntsr1,400.0,[5. 5.]
72548,72548,e6Ntsr1,500.0,[6.3 5.1]
72549,72549,e6Ntsr1,100.0,[8.5 5.5]
72550,72550,e6Ntsr1,200.0,[5.5 5. ]
72551,72551,e6Ntsr1,200.0,[5.  5.5]
72552,72552,e6Ntsr1,600.0,[11.16666667  5.33333333]
72553,72553,e6Ntsr1,400.0,[7. 6.]
72554,72554,e6Ntsr1,300.0,[6.16666667 5.83333333]
72555,72555,e6Ntsr1,400.0,[5. 5.]
72556,72556,e6Ntsr1,400.0,[5. 5.]
72557,72557,e6Ntsr1,700.0,[5.5 5.5]
72558,72558,e6Ntsr1,300.0,[6.83333333 7.16666667]
72559,72559,e6Ntsr1,100.0,[4.5 5.5]
72560,72560,e6Ntsr1,400.0,[6.5 6. ]
72561,72561,e6Ntsr1,300.0,[6.16666667 5.83333333]
72562,72562,e6Ntsr1,300.0,[5.16666667 5.83333333]
72563,72563,e6Ntsr1,300.0,[6.83333333 4.16666667]
72564,72564,e6Ntsr1,400.0,[6.5  3.25]
72565,72565,e6Ntsr1,200.0,[9.  5.5]
72566,72566,e6Ntsr1,200.0,[8.  5.5]
72567,72567,e6Ntsr1,800.0,[6.375 4.25 ]
72568,72568,e6Ntsr1,400.0,[9. 7.]
72569,72569,e6Ntsr1,400.0,[5.5 6. ]
72570,72570,e6Ntsr1,400.0,[6. 6.]
72571,72571,e6Ntsr1,400.0,[7.  4.5]
72572,72572,e6Ntsr1,300.0,[5.16666667 5.83333333]
72573,72573,e6Ntsr1,300.0,[6.16666667 5.83333333]
72574,72574,e6Ntsr1,700.0,[7.5 5.5]
72575,72575,e6Ntsr1,500.0,[6.3 5.1]
72576,72576,e6Ntsr1,600.0,[8.33333333 5.83333333]
72577,72577,e6Ntsr1,600.0,[6.5        4.33333333]
72578,72578,e6Ntsr1,200.0,[5.  5.5]
72579,72579,e6Ntsr1,300.0,[5.83333333 5.16666667]
72580,72580,e6Ntsr1,600.0,[4.5        4.33333333]
72581,72581,e6Ntsr1,300.0,[7.5 5.5]
72582,72582,e6Ntsr1,400.0,[8. 5.]
72583,72583,e6Ntsr1,400.0,[5.5  5.75]
72584,72584,e6Ntsr1,300.0,[6.16666667 5.83333333]
72585,72585,e6Ntsr1,300.0,[7.16666667 4.83333333]
72586,72586,e6Ntsr1,400.0,[6.5 5. ]
72587,72587,e6Ntsr1,400.0,[8. 5.]
72588,72588,e6Ntsr1,200.0,[8.  4.5]
72589,72589,e6Ntsr1,400.0,[5. 6.]
72590,72590,e6Ntsr1,200.0,[5.  5.5]
72591,72591,e6Ntsr1,300.0,[5.83333333 6.16666667]
72592,72592,e6Ntsr1,400.0,[8. 5.]
72593,72593,e6Ntsr1,300.0,[7.83333333 5.16666667]
72594,72594,e6Ntsr1,300.0,[8.83333333 5.16666667]
72595,72595,e6Ntsr1,500.0,[4.9 4.7]
72596,72596,e6Ntsr1,200.0,[6.  5.5]
72597,72597,e6Ntsr1,300.0,[5.83333333 4.16666667]
72598,72598,e6Ntsr1,400.0,[6.  5.5]
72599,72599,e6Ntsr1,500.0,[6.3 6.1]
72600,72600,e6Ntsr1,200.0,[4.5 5. ]
72601,72601,e6Ntsr1,500.0,[4.9 4.7]
72602,72602,e6Ntsr1,200.0,[4.5 6. ]
72603,72603,e6Ntsr1,400.0,[7. 5.]
72604,72604,e6Ntsr1,300.0,[5.83333333 5.16666667]
72605,72605,e6Ntsr1,300.0,[7.16666667 5.83333333]
72606,72606,e6Ntsr1,500.0,[6.3 5.1]
72607,72607,e6Ntsr1,600.0,[4.33333333 5.5       ]
72608,72608,e6Ntsr1,300.0,[6.16666667 4.83333333]
72609,72609,e6Ntsr1,400.0,[5. 5.]
72610,72610,e6Ntsr1,600.0,[7.83333333 5.16666667]
72611,72611,e6Ntsr1,300.0,[5.16666667 5.83333333]
72612,72612,e6Ntsr1,200.0,[7.  4.5]
72613,72613,e6Ntsr1,600.0,[6.83333333 4.16666667]
72614,72614,e6Ntsr1,400.0,[8. 5.]
72615,72615,e6Ntsr1,300.0,[5.83333333 5.16666667]
72616,72616,e6Ntsr1,400.0,[8.  6.5]
72617,72617,e6Ntsr1,400.0,[7. 5.]
72618,72618,e6Ntsr1,500.0,[6.7 4.9]
72619,72619,e6Ntsr1,2000.0,[7.55 8.85]
72620,72620,e6Ntsr1,300.0,[5.83333333 6.16666667]
72621,72621,e6Ntsr1,200.0,[4.5 4. ]
72622,72622,e6Ntsr1,400.0,[6. 6.]
72623,72623,e6Ntsr1,700.0,[6.35714286 4.07142857]
72624,72624,e6Ntsr1,300.0,[4.16666667 4.83333333]
72625,72625,e6Ntsr1,400.0,[8.  5.5]
72626,72626,e6Ntsr1,200.0,[4.5 5. ]
72627,72627,e6Ntsr1,400.0,[7. 4.]
72628,72628,e6Ntsr1,400.0,[7. 5.]
72629,72629,e6Ntsr1,400.0,[8. 5.]
72630,72630,e6Ntsr1,400.0,[6. 6.]
72631,72631,e6Ntsr1,400.0,[7. 6.]
72632,72632,e6Ntsr1,400.0,[6. 5.]
72633,72633,e6Ntsr1,200.0,[8.  5.5]
72634,72634,e6Ntsr1,400.0,[5. 5.]
72635,72635,e6Ntsr1,400.0,[5. 5.]
72636,72636,e6Ntsr1,200.0,[5.  5.5]
72637,72637,e6Ntsr1,500.0,[5.3 5.1]
72638,72638,e6Ntsr1,300.0,[8.16666667 4.83333333]
72639,72639,e6Ntsr1,400.0,[6.5  5.75]
72640,72640,e6Ntsr1,200.0,[4.5 5. ]
72641,72641,e6Ntsr1,300.0,[6.16666667 5.83333333]
72642,72642,e6Ntsr1,400.0,[7.5 6. ]
72643,72643,e6Ntsr1,100.0,[5.5 5.5]
72644,72644,e6Ntsr1,500.0,[6.1 5.3]
72645,72645,e6Ntsr1,400.0,[8. 5.]
72646,72646,e6Ntsr1,200.0,[5.  4.5]
72647,72647,e6Ntsr1,400.0,[6. 4.]
72648,72648,e6Ntsr1,400.0,[6. 5.]
72649,72649,e6Ntsr1,200.0,[7.  5.5]
72650,72650,e6Ntsr1,200.0,[8.5 6. ]
72651,72651,e6Ntsr1,400.0,[9. 6.]
72652,72652,e6Ntsr1,400.0,[7.  4.5]
72653,72653,e6Ntsr1,400.0,[5. 5.]
72654,72654,e6Ntsr1,300.0,[5.83333333 5.16666667]
72655,72655,e6Ntsr1,300.0,[5.16666667 5.83333333]
72656,72656,e6Ntsr1,300.0,[6.83333333 6.16666667]
72657,72657,e6Ntsr1,300.0,[5.83333333 5.16666667]
72658,72658,e6Ntsr1,200.0,[4.5 4. ]
72659,72659,e6Ntsr1,400.0,[4. 5.]
72660,72660,e6Ntsr1,100.0,[8.5 5.5]
72661,72661,e6Ntsr1,300.0,[6.83333333 4.16666667]
72662,72662,e6Ntsr1,300.0,[8.83333333 5.16666667]
72663,72663,e6Ntsr1,400.0,[5.  5.5]
72664,72664,e6Ntsr1,400.0,[7. 6.]
72665,72665,e6Ntsr1,400.0,[8.  4.5]
72666,72666,e6Ntsr1,300.0,[6.16666667 5.83333333]
72667,72667,e6Ntsr1,400.0,[9.  5.5]
72668,72668,e6Ntsr1,500.0,[7.1 6.3]
72669,72669,e6Ntsr1,400.0,[5.  5.5]
72670,72670,e6Ntsr1,400.0,[6. 5.]
72671,72671,e6Ntsr1,300.0,[4.16666667 4.83333333]
72672,72672,e6Ntsr1,400.0,[8. 5.]
72673,72673,e6Ntsr1,200.0,[4.5 5. ]
72674,72674,e6Ntsr1,400.0,[6. 6.]
72675,72675,e6Ntsr1,200.0,[6.5 6. ]
72676,72676,e6Ntsr1,400.0,[7.  6.5]
72677,72677,e6Ntsr1,400.0,[6. 6.]
72678,72678,e6Ntsr1,300.0,[5.83333333 6.16666667]
72679,72679,e6Ntsr1,400.0,[5. 6.]
72680,72680,e6Ntsr1,200.0,[6.5 6. ]
72681,72681,e6Ntsr1,300.0,[6.16666667 5.83333333]
72682,72682,e6Ntsr1,400.0,[6. 5.]
72683,72683,e6Ntsr1,400.0,[8. 5.]
72684,72684,e6Ntsr1,300.0,[5.16666667 5.83333333]
72685,72685,e6Ntsr1,300.0,[6.16666667 5.83333333]
72686,72686,e6Ntsr1,300.0,[5.16666667 5.16666667]
72687,72687,e6Ntsr1,500.0,[7.7 4.9]
72688,72688,e6Ntsr1,300.0,[6.16666667 5.83333333]
72689,72689,e6Ntsr1,600.0,[5.5 5. ]
72690,72690,e6Ntsr1,400.0,[5. 5.]
72691,72691,e6Ntsr1,300.0,[7.83333333 4.16666667]
72692,72692,e6Ntsr1,100.0,[8.5 5.5]
72693,72693,e6Ntsr1,500.0,[5.7 5.9]
72694,72694,e6Ntsr1,400.0,[7.75 5.75]
72695,72695,e6Ntsr1,200.0,[4.  4.5]
72696,72696,e6Ntsr1,400.0,[5. 6.]
72697,72697,e6Ntsr1,400.0,[7. 6.]
72698,72698,e6Ntsr1,400.0,[6. 6.]
72699,72699,e6Ntsr1,500.0,[7.7 4.9]
72700,72700,e6Ntsr1,500.0,[5.3 5.1]
72701,72701,e6Ntsr1,400.0,[5. 6.]
72702,72702,e6Ntsr1,200.0,[6.  6.5]
72703,72703,e6Ntsr1,400.0,[4.75 5.75]
72704,72704,e6Ntsr1,300.0,[7.83333333 6.16666667]
72705,72705,e6Ntsr1,300.0,[5.16666667 5.83333333]
72706,72706,e6Ntsr1,300.0,[6.16666667 5.83333333]
72707,72707,e6Ntsr1,200.0,[5.5 6. ]
72708,72708,e6Ntsr1,200.0,[6.5 6. ]
72709,72709,e6Ntsr1,100.0,[7.5 4.5]
72710,72710,e6Ntsr1,500.0,[7.3 5.1]
72711,72711,e6Ntsr1,400.0,[6. 6.]
72712,72712,e6Ntsr1,600.0,[7.5        5.33333333]
72713,72713,e6Ntsr1,300.0,[6.16666667 4.83333333]
72714,72714,e6Ntsr1,500.0,[6.9 4.7]
72715,72715,e6Ntsr1,300.0,[6.16666667 5.83333333]
72716,72716,e6Ntsr1,300.0,[8.83333333 5.16666667]
72717,72717,e6Ntsr1,200.0,[6.5 6. ]
72718,72718,e6Ntsr1,300.0,[6.5 5.5]
72719,72719,e6Ntsr1,400.0,[8. 8.]
72720,72720,e6Ntsr1,300.0,[8.16666667 4.83333333]
72721,72721,e6Ntsr1,500.0,[6.9 6.7]
72722,72722,e6Ntsr1,500.0,[8.1 5.3]
72723,72723,e6Ntsr1,300.0,[8.83333333 5.16666667]
72724,72724,e6Ntsr1,300.0,[5.83333333 5.16666667]
72725,72725,e6Ntsr1,200.0,[4.5 6. ]
72726,72726,e6Ntsr1,500.0,[4.7 5.3]
72727,72727,e6Ntsr1,300.0,[5.16666667 4.83333333]
72728,72728,e6Ntsr1,300.0,[6.16666667 6.83333333]
72729,72729,e6Ntsr1,300.0,[6.16666667 5.83333333]
72730,72730,e6Ntsr1,400.0,[4.5 6. ]
72731,72731,e6Ntsr1,400.0,[8. 5.]
72732,72732,e6Ntsr1,300.0,[5.83333333 5.16666667]
72733,72733,e6Ntsr1,400.0,[8. 5.]
72734,72734,e6Ntsr1,400.0,[6.5 4. ]
72735,72735,e6Ntsr1,100.0,[8.5 6.5]
72736,72736,e6Ntsr1,300.0,[8.83333333 5.16666667]
72737,72737,e6Ntsr1,400.0,[4.5 5. ]
72738,72738,e6Ntsr1,200.0,[1.  0.5]
72739,72739,e6Ntsr1,500.0,[6.9 5.7]
72740,72740,e6Ntsr1,400.0,[7. 5.]
72741,72741,e6Ntsr1,200.0,[6.5 4. ]
72742,72742,e6Ntsr1,800.0,[4.375 6.25 ]
72743,72743,e6Ntsr1,400.0,[6. 6.]
72744,72744,e6Ntsr1,400.0,[5. 5.]
72745,72745,e6Ntsr1,400.0,[8.  5.5]
72746,72746,e6Ntsr1,200.0,[5.5 5. ]
72747,72747,e6Ntsr1,200.0,[8.5 5. ]
72748,72748,e6Ntsr1,500.0,[6.3 6.1]
72749,72749,e6Ntsr1,300.0,[7.16666667 4.83333333]
72750,72750,e6Ntsr1,1400.0,[11.21428571  5.78571429]
72751,72751,e6Ntsr1,400.0,[5. 4.]
72752,72752,e6Ntsr1,600.0,[4. 6.]
72753,72753,e6Ntsr1,200.0,[7.  5.5]
72754,72754,e6Ntsr1,300.0,[8.16666667 4.83333333]
72755,72755,e6Ntsr1,300.0,[6.83333333 5.16666667]
72756,72756,e6Ntsr1,200.0,[8.  4.5]
72757,72757,e6Ntsr1,300.0,[6.16666667 5.83333333]
72758,72758,e6Ntsr1,500.0,[6.5 6.5]
72759,72759,e6Ntsr1,100.0,[4.5 5.5]
72760,72760,e6Ntsr1,300.0,[6.16666667 5.83333333]
72761,72761,e6Ntsr1,300.0,[6.83333333 5.16666667]
72762,72762,e6Ntsr1,500.0,[7.1 4.3]
72763,72763,e6Ntsr1,100.0,[4.5 5.5]
72764,72764,e6Ntsr1,300.0,[6.83333333 6.16666667]
72765,72765,e6Ntsr1,500.0,[5.9 5.7]
72766,72766,e6Ntsr1,500.0,[5.1 5.3]
72767,72767,e6Ntsr1,600.0,[7.33333333 5.5       ]
72768,72768,e6Ntsr1,500.0,[8.1 5.3]
72769,72769,e6Ntsr1,500.0,[7.9 5.7]
72770,72770,e6Ntsr1,700.0,[7.21428571 5.92857143]
72771,72771,e6Ntsr1,400.0,[8. 5.]
72772,72772,e6Ntsr1,400.0,[4. 5.]
72773,72773,e6Ntsr1,500.0,[7.7 5.9]
72774,72774,e6Ntsr1,400.0,[5. 6.]
72775,72775,e6Ntsr1,500.0,[6.1 6.3]
72776,72776,e6Ntsr1,400.0,[6.5  4.75]
72777,72777,e6Ntsr1,200.0,[6.5 4. ]
72778,72778,e6Ntsr1,400.0,[5.  4.5]
72779,72779,e6Ntsr1,500.0,[6.1 5.3]
72780,72780,e6Ntsr1,300.0,[4.83333333 5.16666667]
72781,72781,e6Ntsr1,200.0,[5.5 6. ]
72782,72782,e6Ntsr1,300.0,[7.16666667 4.83333333]
72783,72783,e6Ntsr1,200.0,[5.5 6. ]
72784,72784,e6Ntsr1,400.0,[8. 5.]
72785,72785,e6Ntsr1,300.0,[5.16666667 5.83333333]
72786,72786,e6Ntsr1,300.0,[8.83333333 5.16666667]
72787,72787,e6Ntsr1,400.0,[7.  5.5]
72788,72788,e6Ntsr1,500.0,[5.3 5.7]
72789,72789,e6Ntsr1,300.0,[8.83333333 5.16666667]
72790,72790,e6Ntsr1,700.0,[7.5 4.5]
72791,72791,e6Ntsr1,500.0,[5.7 5.9]
72792,72792,e6Ntsr1,400.0,[6. 6.]
72793,72793,e6Ntsr1,400.0,[8. 5.]
72794,72794,e6Ntsr1,400.0,[6. 6.]
72795,72795,e6Ntsr1,300.0,[5.83333333 5.16666667]
72796,72796,e6Ntsr1,500.0,[6.3 4.1]
72797,72797,e6Ntsr1,500.0,[5.7 5.9]
72798,72798,e6Ntsr1,500.0,[5.1 6.3]
72799,72799,e6Ntsr1,400.0,[8.  4.5]
72800,72800,e6Ntsr1,500.0,[7.1 5.3]
72801,72801,e6Ntsr1,300.0,[6.83333333 4.16666667]
72802,72802,e6Ntsr1,400.0,[7. 5.]
72803,72803,e6Ntsr1,600.0,[6.  6.5]
72804,72804,e6Ntsr1,700.0,[4.35714286 5.21428571]
72805,72805,e6Ntsr1,400.0,[7.  4.5]
72806,72806,e6Ntsr1,200.0,[5.  5.5]
72807,72807,e6Ntsr1,300.0,[5.16666667 5.83333333]
72808,72808,e6Ntsr1,500.0,[6.3 5.1]
72809,72809,e6Ntsr1,400.0,[7.  4.5]
72810,72810,e6Ntsr1,600.0,[6.83333333 5.33333333]
72811,72811,e6Ntsr1,300.0,[4.83333333 5.16666667]
72812,72812,e6Ntsr1,400.0,[8. 5.]
72813,72813,e6Ntsr1,400.0,[7. 6.]
72814,72814,e6Ntsr1,300.0,[4.16666667 5.83333333]
72815,72815,e6Ntsr1,500.0,[5.9 5.7]
72816,72816,e6Ntsr1,400.0,[4. 5.]
72817,72817,e6Ntsr1,500.0,[6.1 6.3]
72818,72818,e6Ntsr1,300.0,[8.16666667 4.83333333]
72819,72819,e6Ntsr1,300.0,[6.16666667 5.83333333]
72820,72820,e6Ntsr1,400.0,[7. 5.]
72821,72821,e6Ntsr1,300.0,[6.16666667 3.83333333]
72822,72822,e6Ntsr1,300.0,[6.16666667 5.83333333]
72823,72823,e6Ntsr1,400.0,[8.  4.5]
72824,72824,e6Ntsr1,500.0,[5.9 4.7]
72825,72825,e6Ntsr1,400.0,[5. 5.]
72826,72826,e6Ntsr1,2100.0,[10.07142857  5.30952381]
72827,72827,e6Ntsr1,400.0,[5.25 4.5 ]
72828,72828,e6Ntsr1,200.0,[8.5 5. ]
72829,72829,e6Ntsr1,200.0,[6.5 5. ]
72830,72830,e6Ntsr1,500.0,[8.1 5.3]
72831,72831,e6Ntsr1,200.0,[6.  5.5]
72832,72832,e6Ntsr1,300.0,[4.83333333 4.16666667]
72833,72833,e6Ntsr1,500.0,[6.9 5.7]
72834,72834,e6Ntsr1,500.0,[6.1 6.3]
72835,72835,e6Ntsr1,400.0,[6. 6.]
72836,72836,e6Ntsr1,400.0,[5.5 6. ]
72837,72837,e6Ntsr1,200.0,[7.  5.5]
72838,72838,e6Ntsr1,300.0,[5.83333333 4.16666667]
72839,72839,e6Ntsr1,400.0,[8. 5.]
72840,72840,e6Ntsr1,300.0,[8.83333333 5.16666667]
72841,72841,e6Ntsr1,500.0,[7.9 5.7]
72842,72842,e6Ntsr1,200.0,[5.5 6. ]
72843,72843,e6Ntsr1,300.0,[6.5 6.5]
72844,72844,e6Ntsr1,200.0,[6.5 4. ]
72845,72845,e6Ntsr1,500.0,[8.1 6.3]
72846,72846,e6Ntsr1,400.0,[6. 4.]
72847,72847,e6Ntsr1,200.0,[4.5 6. ]
72848,72848,e6Ntsr1,400.0,[5.  4.5]
72849,72849,e6Ntsr1,400.0,[5.  5.5]
72850,72850,e6Ntsr1,400.0,[5.5 6. ]
72851,72851,e6Ntsr1,400.0,[6. 6.]
72852,72852,e6Ntsr1,100.0,[5.5 5.5]
72853,72853,e6Ntsr1,300.0,[6.16666667 5.16666667]
72854,72854,e6Ntsr1,300.0,[6.16666667 5.83333333]
72855,72855,e6Ntsr1,200.0,[6.5 6. ]
72856,72856,e6Ntsr1,200.0,[6.  4.5]
72857,72857,e6Ntsr1,400.0,[6. 6.]
72858,72858,e6Ntsr1,300.0,[5.83333333 7.16666667]
72859,72859,e6Ntsr1,600.0,[6.5 5. ]
72860,72860,e6Ntsr1,400.0,[7.5 4. ]
72861,72861,e6Ntsr1,300.0,[6.16666667 5.83333333]
72862,72862,e6Ntsr1,400.0,[6. 6.]
72863,72863,e6Ntsr1,500.0,[6.7 4.9]
72864,72864,e6Ntsr1,400.0,[8. 5.]
72865,72865,e6Ntsr1,300.0,[6.16666667 5.83333333]
72866,72866,e6Ntsr1,500.0,[4.1 5.3]
72867,72867,e6Ntsr1,300.0,[4.83333333 5.16666667]
72868,72868,e6Ntsr1,400.0,[8. 5.]
72869,72869,e6Ntsr1,300.0,[3.83333333 5.83333333]
72870,72870,e6Ntsr1,200.0,[7.5 7. ]
72871,72871,e6Ntsr1,500.0,[7.1 6.3]
72872,72872,e6Ntsr1,200.0,[1.  0.5]
72873,72873,e6Ntsr1,400.0,[6. 5.]
72874,72874,e6Ntsr1,300.0,[6.16666667 5.83333333]
72875,72875,e6Ntsr1,400.0,[4.  5.5]
72876,72876,e6Ntsr1,300.0,[8.16666667 5.83333333]
72877,72877,e6Ntsr1,200.0,[6.5 6. ]
72878,72878,e6Ntsr1,400.0,[6.5 5. ]
72879,72879,e6Ntsr1,400.0,[6. 6.]
72880,72880,e6Ntsr1,400.0,[6. 5.]
72881,72881,e6Ntsr1,500.0,[6.3 6.1]
72882,72882,e6Ntsr1,500.0,[7.1 4.3]
72883,72883,e6Ntsr1,300.0,[5.16666667 5.83333333]
72884,72884,e6Ntsr1,300.0,[5.16666667 4.83333333]
72885,72885,e6Ntsr1,400.0,[7.  3.5]
72886,72886,e6Ntsr1,300.0,[7.16666667 5.83333333]
72887,72887,e6Ntsr1,500.0,[6.1 6.3]
72888,72888,e6Ntsr1,500.0,[7.3 4.1]
72889,72889,e6Ntsr1,400.0,[5.5 6. ]
72890,72890,e6Ntsr1,200.0,[7.5 7. ]
72891,72891,e6Ntsr1,300.0,[5.83333333 4.16666667]
72892,72892,e6Ntsr1,200.0,[8.5 6. ]
72893,72893,e6Ntsr1,300.0,[6.16666667 5.83333333]
72894,72894,e6Ntsr1,400.0,[7. 5.]
72895,72895,e6Ntsr1,400.0,[5.5  5.75]
72896,72896,e6Ntsr1,300.0,[7.16666667 5.16666667]
72897,72897,e6Ntsr1,300.0,[7.83333333 5.16666667]
72898,72898,e6Ntsr1,200.0,[6.5 5. ]
72899,72899,e6Ntsr1,300.0,[8.83333333 5.16666667]
72900,72900,e6Ntsr1,400.0,[5. 6.]
72901,72901,e6Ntsr1,300.0,[6.83333333 4.16666667]
72902,72902,e6Ntsr1,300.0,[4.16666667 5.83333333]
72903,72903,e6Ntsr1,400.0,[7.5 5. ]
72904,72904,e6Ntsr1,400.0,[4.5 5. ]
72905,72905,e6Ntsr1,400.0,[7. 5.]
72906,72906,e6Ntsr1,400.0,[5. 5.]
72907,72907,e6Ntsr1,400.0,[6.5 5. ]
72908,72908,e6Ntsr1,300.0,[6.16666667 6.83333333]
72909,72909,e6Ntsr1,500.0,[8.3 5.7]
72910,72910,e6Ntsr1,100.0,[6.5 5.5]
72911,72911,e6Ntsr1,400.0,[6.  5.5]
72912,72912,e6Ntsr1,500.0,[6.9 5.7]
72913,72913,e6Ntsr1,300.0,[7.16666667 4.83333333]
72914,72914,e6Ntsr1,200.0,[4.5 6. ]
72915,72915,e6Ntsr1,300.0,[5.83333333 6.16666667]
72916,72916,e6Ntsr1,300.0,[8.16666667 4.83333333]
72917,72917,e6Ntsr1,400.0,[5.  5.5]
72918,72918,e6Ntsr1,100.0,[6.5 5.5]
72919,72919,e6Ntsr1,400.0,[6.5 6. ]
72920,72920,e6Ntsr1,300.0,[5.83333333 6.16666667]
72921,72921,e6Ntsr1,600.0,[7.33333333 5.5       ]
72922,72922,e6Ntsr1,300.0,[8.16666667 4.83333333]
72923,72923,e6Ntsr1,400.0,[6. 5.]
72924,72924,e6Ntsr1,300.0,[6.16666667 4.83333333]
72925,72925,e6Ntsr1,200.0,[4.  5.5]
72926,72926,e6Ntsr1,600.0,[6.  5.5]
72927,72927,e6Ntsr1,200.0,[6.5 5. ]
