,neuron_id,neuron_type,RF_area,RF_center
27656,27656,e6Ntsr1,800.0,[9.  5.5]
27657,27657,e6Ntsr1,500.0,[5.7 4.1]
27658,27658,e6Ntsr1,400.0,[7.5 6. ]
27659,27659,e6Ntsr1,900.0,[11.72222222  9.38888889]
27660,27660,e6Ntsr1,700.0,[7.35714286 4.21428571]
27661,27661,e6Ntsr1,500.0,[5.3 5.9]
27662,27662,e6Ntsr1,700.0,[6.07142857 4.78571429]
27663,27663,e6Ntsr1,500.0,[8.7 5.1]
27664,27664,e6Ntsr1,600.0,[6.5 5. ]
27665,27665,e6Ntsr1,800.0,[7.375 5.625]
27666,27666,e6Ntsr1,400.0,[8. 5.]
27667,27667,e6Ntsr1,400.0,[8. 5.]
27668,27668,e6Ntsr1,600.0,[4.  4.5]
27669,27669,e6Ntsr1,,[4.92307692 8.57692308]
27670,27670,e6Ntsr1,1100.0,[10.68181818  3.13636364]
27671,27671,e6Ntsr1,400.0,[8. 5.]
27672,27672,e6Ntsr1,400.0,[5. 5.]
27673,27673,e6Ntsr1,500.0,[6.7 4.1]
27674,27674,e6Ntsr1,600.0,[11.83333333  1.16666667]
27675,27675,e6Ntsr1,800.0,[11.625  5.75 ]
27676,27676,e6Ntsr1,600.0,[6.16666667 4.33333333]
27677,27677,e6Ntsr1,800.0,[6.625 6.625]
27678,27678,e6Ntsr1,800.0,[5.625 6.625]
27679,27679,e6Ntsr1,500.0,[5.5 6.5]
27680,27680,e6Ntsr1,1100.0,[5.5        5.77272727]
27681,27681,e6Ntsr1,700.0,[4.5        5.78571429]
27682,27682,e6Ntsr1,600.0,[4.83333333 5.33333333]
27683,27683,e6Ntsr1,500.0,[5.9 1.3]
27684,27684,e6Ntsr1,1600.0,[7.8125 6.    ]
27685,27685,e6Ntsr1,1200.0,[3.41666667 4.83333333]
27686,27686,e6Ntsr1,400.0,[5. 5.]
27687,27687,e6Ntsr1,600.0,[8.33333333 4.66666667]
27688,27688,e6Ntsr1,700.0,[6.35714286 6.78571429]
27689,27689,e6Ntsr1,400.0,[12.  8.]
27690,27690,e6Ntsr1,1400.0,[5.78571429 5.28571429]
27691,27691,e6Ntsr1,200.0,[0.5 6. ]
27692,27692,e6Ntsr1,500.0,[8.1 6.3]
27693,27693,e6Ntsr1,1100.0,[7.59090909 5.31818182]
27694,27694,e6Ntsr1,700.0,[7.78571429 4.92857143]
27695,27695,e6Ntsr1,500.0,[6.7 5.1]
27696,27696,e6Ntsr1,600.0,[5.5 7. ]
27697,27697,e6Ntsr1,600.0,[6.5 6. ]
27698,27698,e6Ntsr1,400.0,[1. 1.]
27699,27699,e6Ntsr1,1500.0,[6.3        5.23333333]
27700,27700,e6Ntsr1,300.0,[8.5 5.5]
27701,27701,e6Ntsr1,300.0,[0.83333333 0.83333333]
27702,27702,e6Ntsr1,600.0,[5.5 4. ]
27703,27703,e6Ntsr1,700.0,[7.5 7.5]
27704,27704,e6Ntsr1,,[4.46774194 5.27419355]
27705,27705,e6Ntsr1,600.0,[8.33333333 5.33333333]
27706,27706,e6Ntsr1,300.0,[7.83333333 5.83333333]
27707,27707,e6Ntsr1,400.0,[8. 6.]
27708,27708,e6Ntsr1,800.0,[7.  5.5]
27709,27709,e6Ntsr1,100.0,[8.5 5.5]
27710,27710,e6Ntsr1,800.0,[7.75 4.25]
27711,27711,e6Ntsr1,1000.0,[7.8 5.2]
27712,27712,e6Ntsr1,500.0,[6.9 6.7]
27713,27713,e6Ntsr1,1600.0,[8.125  3.9375]
27714,27714,e6Ntsr1,400.0,[7.75 6.25]
27715,27715,e6Ntsr1,900.0,[8.83333333 6.05555556]
27716,27716,e6Ntsr1,700.0,[11.92857143  1.5       ]
27717,27717,e6Ntsr1,400.0,[5. 5.]
27718,27718,e6Ntsr1,500.0,[5.7 4.9]
27719,27719,e6Ntsr1,600.0,[5.5 5. ]
27720,27720,e6Ntsr1,600.0,[8.  4.5]
27721,27721,e6Ntsr1,300.0,[0.83333333 0.83333333]
27722,27722,e6Ntsr1,400.0,[1.5 8. ]
27723,27723,e6Ntsr1,1900.0,[5.92105263 7.92105263]
27724,27724,e6Ntsr1,400.0,[8. 5.]
27725,27725,e6Ntsr1,200.0,[7.5 7. ]
27726,27726,e6Ntsr1,400.0,[4. 5.]
27727,27727,e6Ntsr1,200.0,[ 7.  10.5]
27728,27728,e6Ntsr1,300.0,[8.83333333 5.83333333]
27729,27729,e6Ntsr1,400.0,[5. 5.]
27730,27730,e6Ntsr1,1000.0,[8.4 5.7]
27731,27731,e6Ntsr1,,[6.72727273 4.93181818]
27732,27732,e6Ntsr1,500.0,[8.3 4.9]
27733,27733,e6Ntsr1,800.0,[8.125 6.25 ]
27734,27734,e6Ntsr1,700.0,[6.5        4.21428571]
27735,27735,e6Ntsr1,500.0,[8.3 5.9]
27736,27736,e6Ntsr1,500.0,[0.9 1.3]
27737,27737,e6Ntsr1,900.0,[7.38888889 5.27777778]
27738,27738,e6Ntsr1,200.0,[ 1.  10.5]
27739,27739,e6Ntsr1,700.0,[6.92857143 5.35714286]
27740,27740,e6Ntsr1,1100.0,[9.13636364 5.40909091]
27741,27741,e6Ntsr1,900.0,[5.16666667 4.38888889]
27742,27742,e6Ntsr1,1200.0,[4.33333333 6.        ]
27743,27743,e6Ntsr1,1000.0,[6.3 4.1]
27744,27744,e6Ntsr1,1400.0,[7.71428571 4.78571429]
27745,27745,e6Ntsr1,200.0,[4.  5.5]
27746,27746,e6Ntsr1,600.0,[4.5 5. ]
27747,27747,e6Ntsr1,400.0,[7. 4.]
27748,27748,e6Ntsr1,600.0,[7.5 5. ]
27749,27749,e6Ntsr1,300.0,[4.5 5.5]
27750,27750,e6Ntsr1,1100.0,[2.04545455 1.95454545]
27751,27751,e6Ntsr1,1300.0,[7.65384615 4.65384615]
27752,27752,e6Ntsr1,600.0,[7.5 6. ]
27753,27753,e6Ntsr1,900.0,[5.83333333 6.38888889]
27754,27754,e6Ntsr1,300.0,[4.83333333 5.83333333]
27755,27755,e6Ntsr1,,[6.61764706 5.44117647]
27756,27756,e6Ntsr1,400.0,[7.5  4.25]
27757,27757,e6Ntsr1,400.0,[5. 6.]
27758,27758,e6Ntsr1,300.0,[9.16666667 5.16666667]
27759,27759,e6Ntsr1,500.0,[7.3 4.9]
27760,27760,e6Ntsr1,600.0,[7.5 5. ]
27761,27761,e6Ntsr1,400.0,[6.5  5.25]
27762,27762,e6Ntsr1,400.0,[5. 5.]
27763,27763,e6Ntsr1,300.0,[7.5 4.5]
27764,27764,e6Ntsr1,400.0,[6. 5.]
27765,27765,e6Ntsr1,200.0,[8.  6.5]
27766,27766,e6Ntsr1,200.0,[12.5  7. ]
27767,27767,e6Ntsr1,400.0,[7.5 4. ]
27768,27768,e6Ntsr1,1000.0,[7.4 6.1]
27769,27769,e6Ntsr1,700.0,[6.5 4.5]
27770,27770,e6Ntsr1,400.0,[6. 5.]
27771,27771,e6Ntsr1,600.0,[9.  5.5]
27772,27772,e6Ntsr1,500.0,[11.3  0.7]
27773,27773,e6Ntsr1,500.0,[4.7 5.1]
27774,27774,e6Ntsr1,300.0,[7.5 0.5]
27775,27775,e6Ntsr1,400.0,[7. 4.]
27776,27776,e6Ntsr1,600.0,[10.16666667  5.66666667]
27777,27777,e6Ntsr1,500.0,[9.1 5.3]
27778,27778,e6Ntsr1,700.0,[5.64285714 6.78571429]
27779,27779,e6Ntsr1,400.0,[4.5  6.25]
27780,27780,e6Ntsr1,500.0,[7.1 6.3]
27781,27781,e6Ntsr1,2100.0,[2.78571429 4.45238095]
27782,27782,e6Ntsr1,400.0,[8.5  5.25]
27783,27783,e6Ntsr1,300.0,[6.16666667 5.16666667]
27784,27784,e6Ntsr1,400.0,[8. 7.]
27785,27785,e6Ntsr1,600.0,[11.83333333  1.16666667]
27786,27786,e6Ntsr1,200.0,[5.  4.5]
27787,27787,e6Ntsr1,400.0,[5. 6.]
27788,27788,e6Ntsr1,700.0,[8.78571429 7.35714286]
27789,27789,e6Ntsr1,400.0,[6. 7.]
27790,27790,e6Ntsr1,700.0,[7.21428571 6.5       ]
27791,27791,e6Ntsr1,400.0,[5. 5.]
27792,27792,e6Ntsr1,400.0,[8. 6.]
27793,27793,e6Ntsr1,1600.0,[8.1875 6.3125]
27794,27794,e6Ntsr1,1000.0,[9.  5.1]
27795,27795,e6Ntsr1,600.0,[7.         5.83333333]
27796,27796,e6Ntsr1,700.0,[8.78571429 6.5       ]
27797,27797,e6Ntsr1,500.0,[8.3 5.1]
27798,27798,e6Ntsr1,600.0,[4.5 5. ]
27799,27799,e6Ntsr1,200.0,[4.5 5. ]
27800,27800,e6Ntsr1,1200.0,[6.75       6.41666667]
27801,27801,e6Ntsr1,400.0,[4. 6.]
27802,27802,e6Ntsr1,500.0,[11.3  1.3]
27803,27803,e6Ntsr1,1300.0,[8.34615385 5.26923077]
27804,27804,e6Ntsr1,400.0,[8.25 5.5 ]
27805,27805,e6Ntsr1,300.0,[8.5 4.5]
27806,27806,e6Ntsr1,400.0,[6. 7.]
27807,27807,e6Ntsr1,600.0,[6.33333333 5.66666667]
27808,27808,e6Ntsr1,1300.0,[3.73076923 6.19230769]
27809,27809,e6Ntsr1,800.0,[7.875 5.75 ]
27810,27810,e6Ntsr1,400.0,[4. 5.]
27811,27811,e6Ntsr1,400.0,[8. 5.]
27812,27812,e6Ntsr1,800.0,[8.625 3.375]
27813,27813,e6Ntsr1,400.0,[5. 6.]
27814,27814,e6Ntsr1,400.0,[6.5  6.75]
27815,27815,e6Ntsr1,1200.0,[6.16666667 5.25      ]
27816,27816,e6Ntsr1,600.0,[7.16666667 6.66666667]
27817,27817,e6Ntsr1,2000.0,[6.2 6.6]
27818,27818,e6Ntsr1,1300.0,[5.65384615 4.73076923]
27819,27819,e6Ntsr1,300.0,[7.83333333 4.16666667]
27820,27820,e6Ntsr1,600.0,[6.66666667 6.33333333]
27821,27821,e6Ntsr1,500.0,[7.3 0.9]
27822,27822,e6Ntsr1,900.0,[5.05555556 6.38888889]
27823,27823,e6Ntsr1,700.0,[7.07142857 5.21428571]
27824,27824,e6Ntsr1,500.0,[7.3 4.9]
27825,27825,e6Ntsr1,600.0,[5.5 5. ]
27826,27826,e6Ntsr1,900.0,[5.5        4.83333333]
27827,27827,e6Ntsr1,600.0,[5.33333333 6.66666667]
27828,27828,e6Ntsr1,1500.0,[9.5        5.96666667]
27829,27829,e6Ntsr1,1200.0,[5.08333333 6.75      ]
27830,27830,e6Ntsr1,600.0,[7.33333333 6.16666667]
27831,27831,e6Ntsr1,400.0,[12.25  9.75]
27832,27832,e6Ntsr1,700.0,[7.5        6.21428571]
27833,27833,e6Ntsr1,500.0,[7.7 5.9]
27834,27834,e6Ntsr1,600.0,[7.  6.5]
27835,27835,e6Ntsr1,1100.0,[4.77272727 6.5       ]
27836,27836,e6Ntsr1,600.0,[6.5 7. ]
27837,27837,e6Ntsr1,400.0,[9. 5.]
27838,27838,e6Ntsr1,400.0,[4. 5.]
27839,27839,e6Ntsr1,700.0,[6.78571429 4.92857143]
27840,27840,e6Ntsr1,500.0,[8.7 6.1]
27841,27841,e6Ntsr1,800.0,[8.25  5.125]
27842,27842,e6Ntsr1,300.0,[8.83333333 5.16666667]
27843,27843,e6Ntsr1,400.0,[5.5 6. ]
27844,27844,e6Ntsr1,400.0,[6. 4.]
27845,27845,e6Ntsr1,300.0,[9.5 0.5]
27846,27846,e6Ntsr1,400.0,[5. 5.]
27847,27847,e6Ntsr1,800.0,[6.25  5.875]
27848,27848,e6Ntsr1,600.0,[7.66666667 6.33333333]
27849,27849,e6Ntsr1,700.0,[6.21428571 4.5       ]
27850,27850,e6Ntsr1,300.0,[0.83333333 0.83333333]
27851,27851,e6Ntsr1,300.0,[4.83333333 5.16666667]
27852,27852,e6Ntsr1,1100.0,[5.59090909 4.95454545]
27853,27853,e6Ntsr1,1200.0,[1.83333333 6.41666667]
27854,27854,e6Ntsr1,800.0,[2.25  4.125]
27855,27855,e6Ntsr1,1000.0,[5.8 4.3]
27856,27856,e6Ntsr1,,[4.20967742 5.79032258]
27857,27857,e6Ntsr1,700.0,[5.78571429 6.92857143]
27858,27858,e6Ntsr1,400.0,[5.25 4.5 ]
27859,27859,e6Ntsr1,600.0,[11.83333333  9.83333333]
27860,27860,e6Ntsr1,700.0,[6.21428571 4.92857143]
27861,27861,e6Ntsr1,800.0,[7. 5.]
27862,27862,e6Ntsr1,600.0,[6.5 6. ]
27863,27863,e6Ntsr1,600.0,[7.5 5. ]
27864,27864,e6Ntsr1,800.0,[4.375 1.625]
27865,27865,e6Ntsr1,1200.0,[6. 3.]
27866,27866,e6Ntsr1,500.0,[6.5 6.5]
27867,27867,e6Ntsr1,600.0,[11.5 10. ]
27868,27868,e6Ntsr1,400.0,[6.25 6.5 ]
27869,27869,e6Ntsr1,400.0,[4.25 1.25]
27870,27870,e6Ntsr1,200.0,[1.  0.5]
27871,27871,e6Ntsr1,300.0,[5.83333333 6.83333333]
27872,27872,e6Ntsr1,500.0,[3.1 3.7]
27873,27873,e6Ntsr1,400.0,[6.25 6.5 ]
27874,27874,e6Ntsr1,400.0,[4.75 5.5 ]
27875,27875,e6Ntsr1,800.0,[7.  4.5]
27876,27876,e6Ntsr1,700.0,[8.07142857 6.21428571]
27877,27877,e6Ntsr1,900.0,[6.94444444 5.83333333]
27878,27878,e6Ntsr1,700.0,[8.21428571 5.07142857]
27879,27879,e6Ntsr1,400.0,[5. 7.]
27880,27880,e6Ntsr1,1200.0,[4.41666667 9.16666667]
27881,27881,e6Ntsr1,200.0,[0.5 6. ]
27882,27882,e6Ntsr1,600.0,[6.33333333 4.33333333]
27883,27883,e6Ntsr1,600.0,[7.5 4. ]
27884,27884,e6Ntsr1,400.0,[11.  3.]
27885,27885,e6Ntsr1,400.0,[6. 7.]
27886,27886,e6Ntsr1,200.0,[ 1.  10.5]
27887,27887,e6Ntsr1,500.0,[10.1  7.7]
27888,27888,e6Ntsr1,600.0,[5.  4.5]
27889,27889,e6Ntsr1,200.0,[5.  4.5]
27890,27890,e6Ntsr1,500.0,[5.3 4.9]
27891,27891,e6Ntsr1,500.0,[6.7 5.9]
27892,27892,e6Ntsr1,1600.0,[7.625 4.625]
27893,27893,e6Ntsr1,1000.0,[5.1 6.2]
27894,27894,e6Ntsr1,600.0,[4.5 6. ]
27895,27895,e6Ntsr1,400.0,[5. 6.]
27896,27896,e6Ntsr1,400.0,[7. 6.]
27897,27897,e6Ntsr1,400.0,[5.75 6.25]
27898,27898,e6Ntsr1,400.0,[5.5  4.75]
27899,27899,e6Ntsr1,700.0,[6.35714286 4.07142857]
27900,27900,e6Ntsr1,400.0,[6. 7.]
27901,27901,e6Ntsr1,600.0,[7.5 6. ]
27902,27902,e6Ntsr1,1100.0,[7.31818182 4.95454545]
27903,27903,e6Ntsr1,700.0,[5.21428571 6.07142857]
27904,27904,e6Ntsr1,600.0,[7.5 4. ]
27905,27905,e6Ntsr1,400.0,[8.5  6.25]
27906,27906,e6Ntsr1,200.0,[ 1.  10.5]
27907,27907,e6Ntsr1,,[7.68181818 3.90909091]
27908,27908,e6Ntsr1,500.0,[11.7 10.1]
27909,27909,e6Ntsr1,300.0,[5.5 0.5]
27910,27910,e6Ntsr1,600.0,[1.5 1. ]
27911,27911,e6Ntsr1,700.0,[6.78571429 6.5       ]
27912,27912,e6Ntsr1,700.0,[5.78571429 5.92857143]
27913,27913,e6Ntsr1,400.0,[7. 7.]
27914,27914,e6Ntsr1,400.0,[8.5  5.25]
27915,27915,e6Ntsr1,400.0,[7.5  5.75]
27916,27916,e6Ntsr1,500.0,[6.7 6.1]
27917,27917,e6Ntsr1,500.0,[5.7 6.9]
27918,27918,e6Ntsr1,600.0,[8. 6.]
27919,27919,e6Ntsr1,400.0,[7.5 6. ]
27920,27920,e6Ntsr1,700.0,[4.5        5.21428571]
27921,27921,e6Ntsr1,500.0,[8.1 5.3]
27922,27922,e6Ntsr1,1100.0,[5.5        6.13636364]
27923,27923,e6Ntsr1,400.0,[4.5  5.25]
27924,27924,e6Ntsr1,600.0,[7.  6.5]
27925,27925,e6Ntsr1,700.0,[4.21428571 5.5       ]
27926,27926,e6Ntsr1,500.0,[8.3 5.9]
27927,27927,e6Ntsr1,300.0,[8.16666667 4.83333333]
27928,27928,e6Ntsr1,1100.0,[3.68181818 8.95454545]
27929,27929,e6Ntsr1,400.0,[8. 5.]
27930,27930,e6Ntsr1,1300.0,[5.03846154 6.26923077]
27931,27931,e6Ntsr1,500.0,[8.3 4.9]
27932,27932,e6Ntsr1,600.0,[9.33333333 4.5       ]
27933,27933,e6Ntsr1,700.0,[7.5        4.78571429]
27934,27934,e6Ntsr1,200.0,[4.  5.5]
27935,27935,e6Ntsr1,400.0,[5. 5.]
27936,27936,e6Ntsr1,300.0,[7.16666667 6.16666667]
27937,27937,e6Ntsr1,600.0,[7. 6.]
27938,27938,e6Ntsr1,700.0,[7.21428571 5.07142857]
27939,27939,e6Ntsr1,300.0,[6.16666667 7.16666667]
27940,27940,e6Ntsr1,400.0,[7.25 4.25]
27941,27941,e6Ntsr1,,[8.15714286 5.18571429]
27942,27942,e6Ntsr1,400.0,[6. 6.]
27943,27943,e6Ntsr1,500.0,[8.3 5.1]
27944,27944,e6Ntsr1,1700.0,[7.5 7.5]
27945,27945,e6Ntsr1,600.0,[9.         3.83333333]
27946,27946,e6Ntsr1,600.0,[1.16666667 1.16666667]
27947,27947,e6Ntsr1,400.0,[0.75 1.25]
27948,27948,e6Ntsr1,600.0,[6.66666667 7.33333333]
27949,27949,e6Ntsr1,600.0,[5.  6.5]
27950,27950,e6Ntsr1,1500.0,[10.36666667  6.16666667]
27951,27951,e6Ntsr1,400.0,[8.  4.5]
27952,27952,e6Ntsr1,700.0,[5.78571429 6.92857143]
27953,27953,e6Ntsr1,1300.0,[7.5 6.5]
27954,27954,e6Ntsr1,800.0,[6.  5.5]
27955,27955,e6Ntsr1,400.0,[5. 4.]
27956,27956,e6Ntsr1,900.0,[2.72222222 9.5       ]
27957,27957,e6Ntsr1,500.0,[4.1 5.3]
27958,27958,e6Ntsr1,1100.0,[6.04545455 6.5       ]
27959,27959,e6Ntsr1,1300.0,[5.80769231 6.5       ]
27960,27960,e6Ntsr1,400.0,[5. 6.]
27961,27961,e6Ntsr1,400.0,[7. 5.]
27962,27962,e6Ntsr1,700.0,[5.21428571 4.5       ]
27963,27963,e6Ntsr1,300.0,[8.16666667 4.83333333]
27964,27964,e6Ntsr1,600.0,[11.33333333  0.83333333]
27965,27965,e6Ntsr1,400.0,[7.5 6. ]
27966,27966,e6Ntsr1,900.0,[6.94444444 6.16666667]
27967,27967,e6Ntsr1,600.0,[6.66666667 6.33333333]
27968,27968,e6Ntsr1,400.0,[8. 5.]
27969,27969,e6Ntsr1,300.0,[6.5 4.5]
27970,27970,e6Ntsr1,500.0,[4.9 5.7]
27971,27971,e6Ntsr1,700.0,[5.78571429 5.78571429]
27972,27972,e6Ntsr1,600.0,[8.5 6. ]
27973,27973,e6Ntsr1,200.0,[0.5 6. ]
27974,27974,e6Ntsr1,600.0,[5.66666667 6.66666667]
27975,27975,e6Ntsr1,1200.0,[4.08333333 5.33333333]
27976,27976,e6Ntsr1,1000.0,[7.7 6. ]
27977,27977,e6Ntsr1,500.0,[6.9 6.7]
27978,27978,e6Ntsr1,200.0,[9.  5.5]
27979,27979,e6Ntsr1,500.0,[4.7 6.1]
27980,27980,e6Ntsr1,,[7.47674419 5.43023256]
27981,27981,e6Ntsr1,500.0,[5.9 4.7]
27982,27982,e6Ntsr1,500.0,[5.7 6.1]
27983,27983,e6Ntsr1,800.0,[6.25 4.5 ]
27984,27984,e6Ntsr1,700.0,[8.78571429 5.5       ]
27985,27985,e6Ntsr1,500.0,[7.7 4.9]
27986,27986,e6Ntsr1,300.0,[7.5 5.5]
27987,27987,e6Ntsr1,1100.0,[8.68181818 3.68181818]
27988,27988,e6Ntsr1,800.0,[6.  6.5]
27989,27989,e6Ntsr1,600.0,[5.5 6. ]
27990,27990,e6Ntsr1,500.0,[5.3 6.1]
27991,27991,e6Ntsr1,500.0,[5.3 5.9]
27992,27992,e6Ntsr1,800.0,[6.375 4.625]
27993,27993,e6Ntsr1,500.0,[3.9 5.7]
27994,27994,e6Ntsr1,500.0,[5.5 6.5]
27995,27995,e6Ntsr1,800.0,[7.5   5.125]
27996,27996,e6Ntsr1,1100.0,[6.40909091 4.31818182]
27997,27997,e6Ntsr1,300.0,[4.5 4.5]
27998,27998,e6Ntsr1,900.0,[6.94444444 4.38888889]
27999,27999,e6Ntsr1,400.0,[6. 4.]
28000,28000,e6Ntsr1,600.0,[8.  4.5]
28001,28001,e6Ntsr1,600.0,[9.  4.5]
28002,28002,e6Ntsr1,400.0,[7. 4.]
28003,28003,e6Ntsr1,600.0,[6.5 6. ]
28004,28004,e6Ntsr1,500.0,[7.1 6.3]
28005,28005,e6Ntsr1,600.0,[7.5 6. ]
28006,28006,e6Ntsr1,200.0,[8.  5.5]
28007,28007,e6Ntsr1,600.0,[7.33333333 4.33333333]
28008,28008,e6Ntsr1,500.0,[6.3 3.9]
28009,28009,e6Ntsr1,700.0,[4.5        6.21428571]
28010,28010,e6Ntsr1,,[7.85714286 6.5       ]
28011,28011,e6Ntsr1,300.0,[6.83333333 4.83333333]
28012,28012,e6Ntsr1,500.0,[5.7 5.1]
28013,28013,e6Ntsr1,700.0,[4.78571429 5.5       ]
28014,28014,e6Ntsr1,200.0,[ 1.  10.5]
28015,28015,e6Ntsr1,400.0,[0.75 1.25]
28016,28016,e6Ntsr1,500.0,[4.9 3.7]
28017,28017,e6Ntsr1,400.0,[4.5  4.75]
28018,28018,e6Ntsr1,700.0,[6.21428571 4.92857143]
28019,28019,e6Ntsr1,200.0,[ 1.  10.5]
28020,28020,e6Ntsr1,800.0,[1.875 1.   ]
28021,28021,e6Ntsr1,300.0,[4.83333333 4.83333333]
28022,28022,e6Ntsr1,1500.0,[2.76666667 5.16666667]
28023,28023,e6Ntsr1,400.0,[9. 6.]
28024,28024,e6Ntsr1,,[6.47826087 5.30434783]
28025,28025,e6Ntsr1,400.0,[8.  5.5]
28026,28026,e6Ntsr1,400.0,[4. 5.]
28027,28027,e6Ntsr1,600.0,[4.66666667 6.66666667]
28028,28028,e6Ntsr1,500.0,[11.7  0.9]
28029,28029,e6Ntsr1,800.0,[5.125 6.25 ]
28030,28030,e6Ntsr1,,[6.7962963  5.33333333]
28031,28031,e6Ntsr1,700.0,[3.92857143 4.78571429]
28032,28032,e6Ntsr1,400.0,[6.5  6.75]
28033,28033,e6Ntsr1,400.0,[8. 5.]
28034,28034,e6Ntsr1,400.0,[7. 7.]
28035,28035,e6Ntsr1,,[6.         6.60416667]
28036,28036,e6Ntsr1,1000.0,[5.5 5.6]
28037,28037,e6Ntsr1,900.0,[6.83333333 5.61111111]
28038,28038,e6Ntsr1,300.0,[4.83333333 5.83333333]
28039,28039,e6Ntsr1,800.0,[5.125 3.625]
28040,28040,e6Ntsr1,2100.0,[2.4047619  5.16666667]
28041,28041,e6Ntsr1,1900.0,[7.76315789 9.28947368]
28042,28042,e6Ntsr1,400.0,[5. 4.]
28043,28043,e6Ntsr1,200.0,[12.5 10. ]
28044,28044,e6Ntsr1,600.0,[5.5 6. ]
28045,28045,e6Ntsr1,600.0,[6.5 6. ]
28046,28046,e6Ntsr1,400.0,[5.25 6.5 ]
28047,28047,e6Ntsr1,600.0,[5.66666667 6.33333333]
28048,28048,e6Ntsr1,600.0,[ 2.5 10. ]
28049,28049,e6Ntsr1,1200.0,[4.         5.58333333]
28050,28050,e6Ntsr1,600.0,[7.66666667 5.33333333]
28051,28051,e6Ntsr1,400.0,[12.  1.]
28052,28052,e6Ntsr1,400.0,[5. 5.]
28053,28053,e6Ntsr1,300.0,[7.5 6.5]
28054,28054,e6Ntsr1,600.0,[8.  4.5]
28055,28055,e6Ntsr1,400.0,[5. 6.]
28056,28056,e6Ntsr1,400.0,[5.5  5.75]
28057,28057,e6Ntsr1,600.0,[6.66666667 5.33333333]
28058,28058,e6Ntsr1,400.0,[8.5  4.25]
28059,28059,e6Ntsr1,600.0,[6.         5.83333333]
28060,28060,e6Ntsr1,1800.0,[4.05555556 4.38888889]
28061,28061,e6Ntsr1,500.0,[8.9 5.7]
28062,28062,e6Ntsr1,800.0,[1.125 5.25 ]
28063,28063,e6Ntsr1,600.0,[4.33333333 5.16666667]
28064,28064,e6Ntsr1,200.0,[8.  4.5]
28065,28065,e6Ntsr1,600.0,[ 7.5 10. ]
28066,28066,e6Ntsr1,400.0,[7. 5.]
28067,28067,e6Ntsr1,900.0,[7.05555556 4.61111111]
28068,28068,e6Ntsr1,400.0,[ 1. 10.]
28069,28069,e6Ntsr1,500.0,[4.7 5.9]
28070,28070,e6Ntsr1,700.0,[11.64285714  9.78571429]
28071,28071,e6Ntsr1,500.0,[11.7 10.1]
28072,28072,e6Ntsr1,600.0,[8.         4.83333333]
28073,28073,e6Ntsr1,300.0,[5.83333333 5.83333333]
28074,28074,e6Ntsr1,400.0,[6. 6.]
28075,28075,e6Ntsr1,400.0,[8. 6.]
28076,28076,e6Ntsr1,600.0,[4.66666667 4.66666667]
28077,28077,e6Ntsr1,700.0,[5.64285714 6.78571429]
28078,28078,e6Ntsr1,1000.0,[8.5 5. ]
28079,28079,e6Ntsr1,1800.0,[5.72222222 5.        ]
28080,28080,e6Ntsr1,600.0,[7.5 5. ]
28081,28081,e6Ntsr1,900.0,[1.61111111 8.5       ]
28082,28082,e6Ntsr1,300.0,[4.83333333 5.16666667]
28083,28083,e6Ntsr1,500.0,[11.7  1.3]
28084,28084,e6Ntsr1,900.0,[7.16666667 6.94444444]
28085,28085,e6Ntsr1,700.0,[8.21428571 4.07142857]
28086,28086,e6Ntsr1,500.0,[5.3 4.9]
28087,28087,e6Ntsr1,900.0,[5.16666667 5.16666667]
28088,28088,e6Ntsr1,400.0,[6. 6.]
28089,28089,e6Ntsr1,500.0,[4.7 4.1]
28090,28090,e6Ntsr1,,[8.12962963 5.72222222]
28091,28091,e6Ntsr1,600.0,[6.16666667 4.        ]
28092,28092,e6Ntsr1,900.0,[6.05555556 4.38888889]
28093,28093,e6Ntsr1,1000.0,[5.3 9. ]
28094,28094,e6Ntsr1,800.0,[7.  4.5]
28095,28095,e6Ntsr1,700.0,[4.92857143 4.78571429]
28096,28096,e6Ntsr1,500.0,[6.9 6.3]
28097,28097,e6Ntsr1,500.0,[8.9 6.3]
28098,28098,e6Ntsr1,500.0,[4.3 5.9]
28099,28099,e6Ntsr1,600.0,[8.5 5. ]
28100,28100,e6Ntsr1,1100.0,[7.77272727 5.22727273]
28101,28101,e6Ntsr1,1000.0,[6.6 4.4]
28102,28102,e6Ntsr1,600.0,[7.5 5. ]
28103,28103,e6Ntsr1,200.0,[1.  0.5]
28104,28104,e6Ntsr1,500.0,[5.3 5.9]
28105,28105,e6Ntsr1,600.0,[8.5        6.33333333]
28106,28106,e6Ntsr1,2200.0,[6.         7.63636364]
28107,28107,e6Ntsr1,800.0,[9.375 1.375]
28108,28108,e6Ntsr1,200.0,[4.  5.5]
28109,28109,e6Ntsr1,900.0,[7.5 4.5]
28110,28110,e6Ntsr1,400.0,[4.  5.5]
28111,28111,e6Ntsr1,1400.0,[3.64285714 5.14285714]
28112,28112,e6Ntsr1,2100.0,[7.26190476 6.16666667]
28113,28113,e6Ntsr1,400.0,[12.25  9.75]
28114,28114,e6Ntsr1,800.0,[6. 6.]
28115,28115,e6Ntsr1,500.0,[5.7 6.9]
28116,28116,e6Ntsr1,300.0,[8.16666667 5.16666667]
28117,28117,e6Ntsr1,600.0,[6.         7.16666667]
28118,28118,e6Ntsr1,400.0,[6. 5.]
